instance_id,file_path,location_count,functions,structs,variables,macros,others
4a547542bb29dc957c096f0c95ef9154e93d68d3,fs/ext4/inode.c,3,ext4_get_block; ext4_map_blocks; ext4_punch_hole,,,,
4a547542bb29dc957c096f0c95ef9154e93d68d3,fs/ext4/extents.c,4,ext4_ext_map_blocks; ext4_ext_rm_leaf; ext4_fallocate; ext4_remove_blocks,,,,
4a547542bb29dc957c096f0c95ef9154e93d68d3,fs/ext4/ext4.h,1,,ext4_inode,,,
625eef83808cdc8a4d6775801b04e985eb32fcf7,fs/btrfs/ordered-data.c,5,btrfs_add_ordered_extent; btrfs_alloc_ordered_extent; btrfs_put_ordered_extent; btrfs_remove_ordered_extent; btrfs_split_ordered_extent,,,,
625eef83808cdc8a4d6775801b04e985eb32fcf7,fs/btrfs/inode.c,5,btrfs_dio_submit_io; btrfs_dio_write; btrfs_do_write_iter; btrfs_extract_ordered_extent; btrfs_finish_ordered_io,,,,
625eef83808cdc8a4d6775801b04e985eb32fcf7,fs/iomap/direct-io.c,2,__iomap_dio_rw; iomap_dio_bio_iter,,,,
6e185619b66eae1ef09684c5f6e283d6cfb5ba84,fs/btrfs/file.c,8,btrfs_do_write_iter; btrfs_drop_extents; btrfs_run_delalloc_range; btrfs_sync_file; cow_file_range; cow_file_range_inline; fallback_to_cow; run_delalloc_nocow,,,,
6e185619b66eae1ef09684c5f6e283d6cfb5ba84,fs/btrfs/inode.c,5,btrfs_run_delalloc_range; cow_file_range; cow_file_range_inline; fallback_to_cow; run_delalloc_nocow,,,,
6e185619b66eae1ef09684c5f6e283d6cfb5ba84,fs/btrfs/extent_io.c,4,__extent_writepage; extent_write_cache_pages; extent_writepages; writepage_delalloc,,,,
6e185619b66eae1ef09684c5f6e283d6cfb5ba84,fs/btrfs/ordered-data.c,2,btrfs_add_ordered_extent; btrfs_mark_ordered_io_finished,,,,
f1d54f488af5e3967ea8e664e514cb1c2820db45,fs/btrfs/extent-io-tree.c,6,__clear_extent_bit; clear_state_bit; extent_io_tree_panic; insert_state; merge_state; tree_search,,,,
f1d54f488af5e3967ea8e664e514cb1c2820db45,fs/btrfs/extent_io.c,2,try_release_extent_mapping; try_release_extent_state,,,,
f1d54f488af5e3967ea8e664e514cb1c2820db45,fs/btrfs/inode.c,2,__btrfs_release_folio; btrfs_release_folio,,,,
0784eb04ffd5b9955880826669badef2ffb32285,fs/btrfs/ordered-data.c,4,btrfs_finish_ordered_extent; btrfs_put_ordered_extent; btrfs_queue_ordered_fn; btrfs_remove_ordered_extent,,,,
0784eb04ffd5b9955880826669badef2ffb32285,fs/btrfs/inode.c,5,btrfs_dio_end_io; btrfs_dio_write; btrfs_direct_write; btrfs_finish_ordered_io; btrfs_writepage_endio_finish_ordered,,,,
0784eb04ffd5b9955880826669badef2ffb32285,fs/btrfs/ordered-data.h,1,btrfs_ordered_inode_tree_init,,,,
0784eb04ffd5b9955880826669badef2ffb32285,fs/iomap/direct-io.c,3,__iomap_dio_rw; iomap_dio_bio_iter; iomap_dio_submit_bio,,,,
0784eb04ffd5b9955880826669badef2ffb32285,fs/btrfs/file.c,1,btrfs_do_write_iter,,,,
8b2a08dfbd25fd933d75,kernel/bpf/verifier.c,5,bpf_log; bpf_verifier_log_write; bpf_verifier_vlog; bpf_vlog_reset; verbose,,,,
8b2a08dfbd25fd933d75,kernel/bpf/btf.c,3,__btf_verifier_log; __btf_verifier_log_type; btf_func_proto_check_meta,,,,
8b2a08dfbd25fd933d75,include/linux/bpf_verifier.h,2,bpf_verifier_log_full; bpf_verifier_log_needed,,,,
5b82f0e951f8c2bcdb8f,fs/btrfs/ordered-data.c,3,btrfs_finish_ordered_extent; btrfs_put_ordered_extent; btrfs_remove_ordered_extent,,,,
5b82f0e951f8c2bcdb8f,fs/btrfs/inode.c,3,btrfs_dio_end_io; btrfs_dio_submit_io; btrfs_dio_write,,,,
5b82f0e951f8c2bcdb8f,fs/btrfs/file.c,2,btrfs_direct_write; btrfs_do_write_iter,,,,
5b82f0e951f8c2bcdb8f,fs/iomap/direct-io.c,2,iomap_dio_bio_iter; iomap_dio_submit_bio,,,,
c203af981f0f7cc27debda75f35d852546cc6013,net/ipv6/ip6_gre.c,5,__gre6_xmit; ip6erspan_tunnel_xmit; prepare_ip6gre_xmit_ipv4; prepare_ip6gre_xmit_ipv6; prepare_ip6gre_xmit_other,,,,
c203af981f0f7cc27debda75f35d852546cc6013,include/linux/skbuff.h,2,skb_mac_header,sk_buff,,,
c203af981f0f7cc27debda75f35d852546cc6013,net/core/dev.c,2,__dev_direct_xmit; dev_direct_xmit,,,,
c203af981f0f7cc27debda75f35d852546cc6013,net/packet/af_packet.c,2,packet_direct_xmit; packet_snd,,,,
c203af981f0f7cc27debda75f35d852546cc6013,include/linux/netdevice.h,2,__netdev_start_xmit; netdev_start_xmit,,,,
ea8d2792959aee015d8eb96d362df0c7a0d5130e,net/core/flow_dissector.c,3,__skb_flow_dissect; skb_flow_dissect_flow_keys_basic; skb_get_poff,,,,
ea8d2792959aee015d8eb96d362df0c7a0d5130e,net/core/filter.c,2,____bpf_skb_get_pay_offset; bpf_skb_get_pay_offset,,,,
ea8d2792959aee015d8eb96d362df0c7a0d5130e,include/linux/skbuff.h,1,skb_flow_dissect_flow_keys_basic,,,,
ea8d2792959aee015d8eb96d362df0c7a0d5130e,include/net/flow_dissector.h,2,dissector_uses_key; flow_keys_have_l4,,,,
7e9494b8b399902e994e,fs/xfs/libxfs/xfs_btree.c,4,xfs_btree_lookup; xfs_btree_lookup_get_block; xfs_btree_query_range; xfs_btree_simple_query_range,,,,
7e9494b8b399902e994e,fs/xfs/libxfs/xfs_refcount.c,3,xfs_refcount_get_rec; xfs_refcount_lookup_le; xfs_refcount_recover_cow_leftovers,,,,
7e9494b8b399902e994e,fs/xfs/libxfs/xfs_refcount_btree.c,2,xfs_refcountbt_init_cursor; xfs_refcountbt_read_verify,,,,
7e9494b8b399902e994e,fs/xfs/xfs_reflink.c,1,xfs_reflink_recover_cow,,,,
7e9494b8b399902e994e,fs/xfs/xfs_log_recover.c,1,xlog_recover_finish,,,,
12e098239d20385264d3,fs/read_write.c,3,__kernel_write; __kernel_write_iter; kernel_write,,,,
12e098239d20385264d3,fs/btrfs/send.c,4,btrfs_ioctl_send; send_header; send_subvol; write_buf,,,,
12e098239d20385264d3,fs/btrfs/ioctl.c,2,_btrfs_ioctl_send; btrfs_ioctl,,,,
68223fe9f6c95ad43bed,fs/ext4/mballoc.c,4,ext4_mb_complex_scan_group; ext4_mb_new_blocks; ext4_mb_regular_allocator; mb_find_extent,,,,
68223fe9f6c95ad43bed,fs/ext4/super.c,2,__ext4_fill_super; ext4_fill_super,,,,
68223fe9f6c95ad43bed,fs/ext4/orphan.c,2,ext4_orphan_cleanup; ext4_process_orphan,,,,
68223fe9f6c95ad43bed,fs/ext4/inode.c,2,ext4_getblk; ext4_map_blocks,,,,
4d99a966fd74bdeeec36,fs/ext4/xattr.c,3,ext4_expand_extra_isize_ea; ext4_xattr_make_inode_space; ext4_xattr_move_to_block,,,,
4d99a966fd74bdeeec36,fs/ext4/inode.c,4,__ext4_expand_extra_isize; __ext4_mark_inode_dirty; ext4_truncate; ext4_try_to_expand_extra_isize,,,,
4d99a966fd74bdeeec36,fs/ext4/orphan.c,2,ext4_orphan_cleanup; ext4_process_orphan,,,,
4d99a966fd74bdeeec36,mm/page_alloc.c,1,__alloc_pages,,,,
9c37714c07194d816417,fs/btrfs/transaction.c,4,btrfs_commit_transaction; btrfs_end_transaction; btrfs_start_transaction; cleanup_transaction,,,,
9c37714c07194d816417,fs/btrfs/super.c,1,btrfs_sync_fs,,,,
9c37714c07194d816417,fs/btrfs/free-space-tree.c,2,btrfs_clear_free_space_tree; load_free_space_tree,,,,
9c37714c07194d816417,fs/btrfs/ctree.h,2,,,,BTRFS_FREE_SPACE_TREE; BTRFS_FREE_SPACE_TREE_VALID,
9c37714c07194d816417,fs/btrfs/disk-io.c,2,btrfs_check_super_csum; btrfs_validate_super,,,,
9c37714c07194d816417,fs/btrfs/block-group.c,2,btrfs_delete_unused_bgs; btrfs_remove_block_group,,,,
5ea725c25d06fb9114c4,include/linux/skbuff.h,2,skb_assert_len,,,SKB_WARN_ON,
5ea725c25d06fb9114c4,net/core/dev.c,3,__dev_queue_xmit; dev_hard_start_xmit; validate_xmit_skb,,,,
5ea725c25d06fb9114c4,net/core/filter.c,3,__bpf_redirect; __bpf_tx_skb; bpf_clone_redirect,,,,
5ea725c25d06fb9114c4,net/core/skbuff.c,3,skb_checksum_setup; skb_copy; skb_ensure_writable,,,,
560e6a32d484d7293e37,fs/btrfs/extent-tree.c,7,__btrfs_free_extent; __btrfs_run_delayed_refs; btrfs_run_delayed_refs; btrfs_run_delayed_refs_for_head; do_free_extent_accounting; run_delayed_tree_ref; run_one_delayed_ref,,,,
560e6a32d484d7293e37,fs/btrfs/transaction.c,1,btrfs_commit_transaction,,,,
560e6a32d484d7293e37,fs/btrfs/delayed-ref.c,2,btrfs_add_delayed_tree_ref; btrfs_merge_delayed_refs,,,,
77e4f005cb899d4268d1,fs/nilfs2/segment.c,5,nilfs_segctor_construct; nilfs_segctor_do_construct; nilfs_segctor_prepare_write; nilfs_segctor_thread; nilfs_segctor_thread_construct,,,,
77e4f005cb899d4268d1,fs/nilfs2/page.c,2,__nilfs_get_page_block; nilfs_grab_buffer,,,,
77e4f005cb899d4268d1,include/linux/pagemap.h,2,lock_page; trylock_page,,,,
77e4f005cb899d4268d1,include/linux/page-flags.h,2,PageLocked; _compound_head,,,,
77e4f005cb899d4268d1,mm/filemap.c,1,__folio_lock,,,,
0b6b2d6d6cefa8b462930e55be699efba635788f,net/netfilter/core.c,3,__nf_unregister_net_hook; nf_remove_net_hook; nf_unregister_net_hook,,,,
0b6b2d6d6cefa8b462930e55be699efba635788f,net/netfilter/nf_tables_api.c,4,__nft_release_basechain; __nft_release_hook; nf_tables_unregister_hook; nft_netdev_unregister_hooks,,,,
0b6b2d6d6cefa8b462930e55be699efba635788f,net/netfilter/nft_chain_filter.c,1,nf_tables_netdev_event,,,,
0b6b2d6d6cefa8b462930e55be699efba635788f,net/core/dev.c,2,call_netdevice_notifiers; unregister_netdevice_many,,,,
